name,url,tags
Little Nightmares II,https://store.steampowered.com/app/860510/Little_Nightmares_II,"Horror,Adventure,Singleplayer,Puzzle,Dark,Atmospheric,Story Rich,Psychological Horror,Action-Adventure,Stealth,Puzzle Platformer,Indie,Platformer,Great Soundtrack,Multiplayer,2.5D,Thriller,Action,Violent,Co-op"
People Playground,https://store.steampowered.com/app/1118200/People_Playground,"Sandbox,Physics,Gore,Violent,Blood,Moddable,2D,Singleplayer,Destruction,Simulation,Funny,Building,Pixel Graphics,Psychological Horror,Indie,Casual,Action,Horror,Comedy,Choose Your Own Adventure"
Serious Sam 4,https://store.steampowered.com/app/257420/Serious_Sam_4,"Action,Gore,FPS,Co-op,Shooter,Violent,Adventure,Comedy,Multiplayer,Singleplayer,First-Person,Blood,Fast-Paced,Indie,Arena Shooter,Online Co-Op,Difficult,Horror,Demons,Third-Person Shooter"
The Long Dark,https://store.steampowered.com/app/305620/The_Long_Dark,"Survival,Open World Survival Craft,Open World,Exploration,Atmospheric,First-Person,Singleplayer,Adventure,Crafting,Sandbox,Simulation,Post-apocalyptic,Indie,Walking Simulator,Survival Horror,Strategy,Difficult,Action,Early Access,Horror"
Cities: Skylines II,https://store.steampowered.com/app/949230/Cities_Skylines_II,"Simulation,City Builder,Building,Singleplayer,Strategy,Sandbox,Management,Multiplayer,Economy,Realistic,Moddable,Atmospheric,Casual"
Grim Dawn,https://store.steampowered.com/app/219990/Grim_Dawn,"Action RPG,Hack and Slash,Dark Fantasy,RPG,Loot,Dungeon Crawler,Co-op,Dark,Multiplayer,Singleplayer,Fantasy,Action,Adventure,Isometric,Atmospheric,Post-apocalyptic,Indie,Zombies,Kickstarter,Crowdfunded"
Northgard,https://store.steampowered.com/app/466560/Northgard,"Strategy,City Builder,Simulation,RTS,Base Building,Building,Colony Sim,4X,Tactical,Economy,Management,War,Moddable,PvP,PvE,Singleplayer,Multiplayer,Co-op,Vikings,Resource Management"
Aliens: Dark Descent,https://store.steampowered.com/app/1150440/Aliens_Dark_Descent,"Action,Strategy,Tactical,RTS,Sci-fi,Action-Adventure,Singleplayer,Dark,3D,Space,Survival,Horror,Aliens,Violent,Combat,Real Time Tactics,Top-Down,Stealth,Isometric"
"Warhammer 40,000: Inquisitor - Martyr",https://store.steampowered.com/app/527430/Warhammer_40000_Inquisitor__Martyr,"Warhammer 40K,Action RPG,RPG,Hack and Slash,Action,Loot,Adventure,Co-op,Indie,Games Workshop,Violent,Online Co-Op,Isometric,Multiplayer,Gore,Sci-fi,Singleplayer,Open World,Futuristic,Aliens"
Foxhole,https://store.steampowered.com/app/505460/Foxhole,"Massively Multiplayer,Wargame,Military,Base Building,World War II,Open World,War,Sandbox,Top-Down,PvP,Tactical,Top-Down Shooter,Multiplayer,Team-Based,Strategy,Crafting,Shooter,Co-op,Action,RPG"
Gunfire Reborn,https://store.steampowered.com/app/1217060/Gunfire_Reborn,"FPS,Roguelite,Online Co-Op,Co-op,Roguelike,Multiplayer,Looter Shooter,Indie,Action,Adventure,RPG,Shooter,Action Roguelike,First-Person,Dungeon Crawler,Replay Value,Early Access,Singleplayer,Fast-Paced,Loot"
Left 4 Dead,https://store.steampowered.com/app/500/Left_4_Dead,"Zombies,Co-op,Multiplayer,FPS,Action,Horror,Shooter,Online Co-Op,Survival,Team-Based,First-Person,Post-apocalyptic,Singleplayer,Atmospheric,Adventure,Moddable,Tactical,Replay Value,Competitive,Female Protagonist"
Call to Arms - Gates of Hell: Ostfront,https://store.steampowered.com/app/400750/Call_to_Arms__Gates_of_Hell_Ostfront,"World War II,Strategy,Real Time Tactics,Historical,War,RTS,Realistic,Singleplayer,Level Editor,PvE,PvP,Multiplayer,Co-op,Military,Top-Down,Wargame,Online Co-Op,Action,Tanks,Difficult"
World War Z,https://store.steampowered.com/app/699130/World_War_Z,"Zombies,Multiplayer,Online Co-Op,Action,Co-op,Singleplayer,Shooter,Third-Person Shooter,PvE,FPS,Survival Horror,Gun Customization,Character Customization,Post-apocalyptic,Gore,First-Person,Violent,Combat,Third Person,Class-Based"
Tribes of Midgard,https://store.steampowered.com/app/858820/Tribes_of_Midgard,"Open World Survival Craft,PvE,Action RPG,Online Co-Op,Multiplayer,Vikings,Base Building,Action,Survival,Roguelite,Exploration,Colorful,Co-op,Boss Rush,Mythology,Procedural Generation,Indie,Singleplayer,Hack and Slash,Spectacle fighter"
Frostpunk,https://store.steampowered.com/app/323190/Frostpunk,"City Builder,Survival,Resource Management,Strategy,Post-apocalyptic,Steampunk,Colony Sim,Building,Base Building,Simulation,Singleplayer,Management,Choices Matter,Atmospheric,Economy,Dark,Difficult,RTS,Great Soundtrack,Real-Time with Pause"
Projekt: Passion - Season 1,https://store.steampowered.com/app/2173800/Projekt_Passion__Season_1,"Sexual Content,Nudity,Mature,Visual Novel,NSFW,Story Rich,Romance,Realistic,Dating Sim,Comedy,3D,Futuristic,Cyberpunk,Casual,Robots,Sci-fi,Choices Matter,Singleplayer,Aliens,Hentai"
Ghostrunner,https://store.steampowered.com/app/1139900/Ghostrunner,"Action,Cyberpunk,Fast-Paced,First-Person,Difficult,Swordplay,Singleplayer,Futuristic,Violent,Hack and Slash,Sci-fi,Great Soundtrack,Action-Adventure,Combat,Adventure,Fighting,Post-apocalyptic,Strategy,Shooter,Interactive Fiction"
Barotrauma,https://store.steampowered.com/app/602960/Barotrauma,"Co-op,Multiplayer,Survival,Submarine,Survival Horror,2D,Underwater,Simulation,Sci-fi,Horror,Management,Strategy,Action,Difficult,Gore,Moddable,Violent,Singleplayer,Early Access,Naval"
Voidtrain,https://store.steampowered.com/app/1159690/Voidtrain,"Open World Survival Craft,Survival,Multiplayer,Co-op,Open World,Base Building,Crafting,Adventure,Online Co-Op,First-Person,Exploration,Building,Atmospheric,Sandbox,Singleplayer,Action,Simulation,Early Access,Indie,Trains"
DEATH STRANDING DIRECTOR'S CUT,https://store.steampowered.com/app/1850570/DEATH_STRANDING_DIRECTORS_CUT,"Story Rich,Open World,Walking Simulator,Adventure,Atmospheric,Action,Exploration,Singleplayer,Great Soundtrack,Third Person,Cinematic,Post-apocalyptic,Sci-fi,Action-Adventure,Horror,Relaxing,Combat,Multiplayer,Third-Person Shooter,Stealth"
Age of Wonders 4,https://store.steampowered.com/app/1669000/Age_of_Wonders_4,"Strategy,4X,Fantasy,Tactical RPG,Atmospheric,Colorful,Magic,Diplomacy,Character Customization,PvP,War,Grand Strategy,Hex Grid,Moddable,RPG,PvE,Exploration,Top-Down,Lore-Rich,Immersive Sim"
Assetto Corsa Competizione,https://store.steampowered.com/app/805550/Assetto_Corsa_Competizione,"Racing,Automobile Sim,Simulation,Multiplayer,VR,Driving,Sports,Realistic,Singleplayer,Controller,Early Access,eSports,Open World,First-Person,Competitive,Atmospheric,Online Co-Op,Difficult,Moddable"
Medieval Dynasty,https://store.steampowered.com/app/1129580/Medieval_Dynasty,"Survival,Building,Open World,Medieval,Singleplayer,City Builder,RPG,Crafting,Simulation,Colony Sim,Sandbox,Adventure,Resource Management,Realistic,Exploration,First-Person,Historical,Action,Co-op,Early Access"
Warhammer: Vermintide 2,https://store.steampowered.com/app/552500/Warhammer_Vermintide_2,"Co-op,First-Person,Dark Fantasy,Games Workshop,Violent,Hack and Slash,Gore,Online Co-Op,Action,Action RPG,Fantasy,Multiplayer,PvE,Atmospheric,Roguelite,FPS,Singleplayer,Survival,Adventure,Indie"
Outlast,https://store.steampowered.com/app/238320/Outlast,"Horror,First-Person,Survival Horror,Atmospheric,Gore,Psychological Horror,Survival,Singleplayer,Adventure,Dark,Action,Indie,Stealth,Nudity,Multiplayer,Parkour,Difficult,Walking Simulator,3D Vision,Sci-fi"
Teardown,https://store.steampowered.com/app/1167630/Teardown,"Destruction,Physics,Sandbox,Voxel,First-Person,Heist,Open World,Singleplayer,Realistic,Simulation,3D,Action,Puzzle,Driving,Indie,Replay Value,Tactical,Immersive Sim,Puzzle Platformer,Runner"
Pummel Party,https://store.steampowered.com/app/880940/Pummel_Party,"Multiplayer,Funny,Online Co-Op,4 Player Local,Board Game,Party Game,Casual,Local Multiplayer,Co-op,Minigames,Party,Local Co-Op,Action,Indie,Comedy,Tabletop,Controller,Gore,Colorful,Singleplayer"
Stranded Deep,https://store.steampowered.com/app/313120/Stranded_Deep,"Open World Survival Craft,Survival,Multiplayer,Open World,Crafting,First-Person,Adventure,Exploration,Realistic,Singleplayer,Building,Sandbox,Co-op,Simulation,Early Access,Underwater,Action,Atmospheric,Indie,Strategy"
Car Mechanic Simulator 2021,https://store.steampowered.com/app/1190000/Car_Mechanic_Simulator_2021,"Simulation,Automobile Sim,Sandbox,Realistic,Racing,Moddable,Driving,3D,Immersive Sim,Education,First-Person,Singleplayer,Puzzle,Open World,Atmospheric,Adventure,Minigames,Indie,Strategy,Great Soundtrack"
Portal,https://store.steampowered.com/app/400/Portal,"Puzzle,Puzzle Platformer,First-Person,3D Platformer,Singleplayer,Sci-fi,Comedy,Female Protagonist,Funny,Physics,Action,Story Rich,Classic,Platformer,Science,Atmospheric,FPS,Dark Humor,Short,Adventure"
Chivalry 2,https://store.steampowered.com/app/1824220/Chivalry_2,"Medieval,Multiplayer,Swordplay,Action,Combat,Wargame,First-Person,Hack and Slash,War,FPS,3D,Third Person,Military,Atmospheric,Comedy,Historical,Gore,3D Fighter,Tactical,Character Customization"
Sifu,https://store.steampowered.com/app/2138710/Sifu,"Action,Beat 'em up,Martial Arts,Difficult,Third Person,Singleplayer,Crime,Souls-like,Swordplay,Blood,Action Roguelike,Indie,Dark,Dark Fantasy,War,Action RPG,Hack and Slash,Action-Adventure,Arcade,Roguelike"
Battle Brothers,https://store.steampowered.com/app/365360/Battle_Brothers,"Tactical RPG,Turn-Based Combat,Strategy,Medieval,RPG,Open World,Sandbox,Turn-Based Strategy,Replay Value,Procedural Generation,Roguelite,Perma Death,Difficult,Turn-Based,Tactical,Fantasy,Turn-Based Tactics,Character Customization,2D,CRPG"
Noita,https://store.steampowered.com/app/881100/Noita,"Physics,Difficult,Roguelike,Pixel Graphics,Dungeon Crawler,Indie,Open World,2D,Perma Death,Sandbox,Action,Action Roguelike,RPG,Roguelite,2D Platformer,Gun Customization,Action-Adventure,Mythology,Dark Humor,Crafting"
Hitman: Absolution™,https://store.steampowered.com/app/203140/Hitman_Absolution,"Stealth,Action,Third Person,Assassin,Singleplayer,Third-Person Shooter,Tactical,Shooter,Replay Value,Crime,Story Rich,Multiplayer,Cinematic,Difficult,Atmospheric,Adventure,Strategy,Score Attack,Linear,Controller"
Half-Life 2,https://store.steampowered.com/app/220/HalfLife_2,"FPS,Action,Sci-fi,Classic,Singleplayer,Story Rich,Shooter,First-Person,Adventure,Dystopian,Atmospheric,Zombies,Silent Protagonist,Physics,Aliens,Great Soundtrack,Horror,Puzzle,Multiplayer,Moddable"
Demonologist,https://store.steampowered.com/app/1929610/Demonologist,"Early Access,Horror,Multiplayer,Online Co-Op,Psychological Horror,Co-op,First-Person,Investigation,Surreal,Dark,Demons,Mystery,Detective,Indie,Cinematic,Thriller,3D,Action,Tactical,Lovecraftian"
Darkest Dungeon® II,https://store.steampowered.com/app/1940340/Darkest_Dungeon_II,"Turn-Based Tactics,Dark Fantasy,Roguelite,Dungeon Crawler,Lovecraftian,Singleplayer,CRPG,Perma Death,2D,Story Rich,Hand-drawn,Roguelike,Turn-Based,Procedural Generation,Gothic,Party-Based RPG,Turn-Based Strategy,Turn-Based Combat,RPG,Stylized"
House Flipper,https://store.steampowered.com/app/613100/House_Flipper,"Simulation,Design & Illustration,Building,Singleplayer,Relaxing,Sandbox,Casual,Immersive Sim,Education,Management,Economy,Family Friendly,First-Person,Replay Value,Base Building,3D,Realistic,Indie,Moddable,Destruction"
Among Us,https://store.steampowered.com/app/945360/Among_Us,"Multiplayer,Online Co-Op,Social Deduction,Space,Survival,2D,Funny,Psychological,Co-op,Party Game,Cartoony,Local Multiplayer,Casual,Action,PvP,Colorful,Sci-fi,Top-Down,Minigames,Aliens"
Starship Troopers: Extermination,https://store.steampowered.com/app/1268750/Starship_Troopers_Extermination,"Action,Online Co-Op,Sci-fi,First-Person,Combat,FPS,Co-op,Multiplayer,Arcade,Aliens,Wargame,PvE,Space,Shooter,Base Building,Arena Shooter,Class-Based,Early Access,3D,Realistic"
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,https://store.steampowered.com/app/349040/NARUTO_SHIPPUDEN_Ultimate_Ninja_STORM_4,"Anime,Fighting,Action,Ninja,Multiplayer,Adventure,Story Rich,Singleplayer,Local Multiplayer,Third Person,Great Soundtrack,Open World,Fantasy,Atmospheric,Co-op,Online Co-Op,Beat 'em up,Local Co-Op,Memes,Heist"
Tales of Arise,https://store.steampowered.com/app/740130/Tales_of_Arise,"Anime,JRPG,RPG,Action RPG,Singleplayer,Open World,Action,Fantasy,Story Rich,Third Person,Magic,Combat,Adventure,Controller,Female Protagonist,Romance,Character Customization,Sexual Content,Hack and Slash,Multiplayer"
Oxygen Not Included,https://store.steampowered.com/app/457140/Oxygen_Not_Included,"Colony Sim,Base Building,Survival,Resource Management,Building,Singleplayer,Management,Simulation,2D,Sandbox,Strategy,Space,Indie,Sci-fi,Exploration,Difficult,Open World,Adventure,Multiplayer,Space Sim"
Killing Floor 2,https://store.steampowered.com/app/232090/Killing_Floor_2,"Zombies,Co-op,Gore,FPS,Multiplayer,Survival,Action,Online Co-Op,Horror,Shooter,First-Person,Team-Based,Survival Horror,Great Soundtrack,Atmospheric,Difficult,Singleplayer,Early Access,Indie,Blood"
Counter-Strike,https://store.steampowered.com/app/10/CounterStrike,"Action,FPS,Multiplayer,Shooter,Classic,Team-Based,First-Person,Competitive,Tactical,1990's,eSports,PvP,Old School,Military,Strategy,Survival,Score Attack,1980s,Assassin,Nostalgia"
Totally Accurate Battle Simulator,https://store.steampowered.com/app/508440/Totally_Accurate_Battle_Simulator,"Sandbox,Simulation,Funny,Physics,Singleplayer,War,Indie,Adventure,Realistic,Strategy,Colorful,Fantasy,3D,Comedy,Action,Historical,Family Friendly,Cute,Wargame,Memes"
Graveyard Keeper,https://store.steampowered.com/app/599140/Graveyard_Keeper,"Pixel Graphics,Crafting,RPG,Simulation,Sandbox,Management,Indie,Singleplayer,Medieval,Adventure,Building,Dark Humor,Agriculture,2D,Story Rich,Fantasy,Dark,Gore,Mystery,Violent"
Path of Exile,https://store.steampowered.com/app/238960/Path_of_Exile,"Free to Play,Action RPG,Hack and Slash,RPG,Multiplayer,Loot,Dungeon Crawler,Massively Multiplayer,Character Customization,Inventory Management,MMORPG,Action,Fantasy,Isometric,Adventure,Singleplayer,Online Co-Op,PvP,Co-op,Horror"
Five Nights at Freddy's: Security Breach,https://store.steampowered.com/app/747660/Five_Nights_at_Freddys_Security_Breach,"Horror,Survival Horror,Singleplayer,Robots,Stealth,Multiple Endings,First-Person,Exploration,3D,Action,Adventure,Indie,Artificial Intelligence,Story Rich,Thriller,Action-Adventure,Colorful,Family Friendly,Cartoony,Atmospheric"
Black Mesa,https://store.steampowered.com/app/362890/Black_Mesa,"FPS,Remake,Action,Sci-fi,First-Person,Singleplayer,Shooter,Classic,Atmospheric,Story Rich,Great Soundtrack,Aliens,Zombies,Adventure,Horror,Multiplayer,Indie,Early Access,Mod,Gore"
Smalland: Survive the Wilds,https://store.steampowered.com/app/768200/Smalland_Survive_the_Wilds,"Early Access,Survival,Multiplayer,Open World Survival Craft,Base Building,Online Co-Op,Open World,Crafting,Building,Singleplayer,Exploration,Co-op,Sandbox,Adventure,RPG,Action-Adventure,Character Customization,Third Person,City Builder,First-Person"
Metal: Hellsinger,https://store.steampowered.com/app/1061910/Metal_Hellsinger,"Rhythm,Atmospheric,FPS,Singleplayer,Action,Music,Shooter,Demons,Combat,First-Person,Adventure,Female Protagonist,Score Attack,3D,Stylized,Cinematic,Dark Fantasy,Dark,Narration,Fantasy"
Pizza Tower,https://store.steampowered.com/app/2231450/Pizza_Tower,"Great Soundtrack,2D Platformer,Fast-Paced,Cartoony,Indie,Comedy,Platformer,Singleplayer,Funny,Action,Pixel Graphics,Psychological Horror,2D,Colorful,Epic,Difficult,Retro,1990's,Horror,Adventure"
Slime Rancher 2,https://store.steampowered.com/app/1657630/Slime_Rancher_2,"Early Access,Cute,Colorful,Relaxing,Open World,Singleplayer,First-Person,Adventure,Creature Collector,Family Friendly,Simulation,Casual,Female Protagonist,3D,Fantasy,Action-Adventure,Building,FPS,Multiplayer,Action"
Brotato,https://store.steampowered.com/app/1942280/Brotato,"Action Roguelike,Roguelite,Bullet Hell,Arena Shooter,Top-Down Shooter,2D,Casual,RPG,Top-Down,Action,Post-apocalyptic,Procedural Generation,Hand-drawn,Funny,Aliens,Cartoony,Controller,Combat,Perma Death,Cute"
Tabletop Simulator,https://store.steampowered.com/app/286160/Tabletop_Simulator,"Tabletop,Board Game,Simulation,Multiplayer,Sandbox,Card Game,Trading Card Game,VR,Physics,Casual,Moddable,3D,Strategy,Wargame,Online Co-Op,Co-op,RPG,Funny,First-Person,Indie"
GTFO,https://store.steampowered.com/app/493520/GTFO,"Online Co-Op,Horror,Co-op,FPS,Difficult,Shooter,Multiplayer,Survival Horror,Action,Stealth,Tactical,First-Person,Team-Based,Gore,Zombies,Character Customization,PvE,Atmospheric,Violent,Replay Value"
Europa Universalis IV,https://store.steampowered.com/app/236850/Europa_Universalis_IV,"Grand Strategy,Historical,Simulation,Alternate History,Economy,Military,Strategy,Sandbox,Political,Diplomacy,Real-Time with Pause,Moddable,Replay Value,Nonlinear,Singleplayer,Management,Multiplayer,Resource Management,Education,Great Soundtrack"
Hotline Miami 2: Wrong Number,https://store.steampowered.com/app/274170/Hotline_Miami_2_Wrong_Number,"Great Soundtrack,Gore,Pixel Graphics,Violent,Action,Fast-Paced,Difficult,Retro,Top-Down,1980s,Indie,Singleplayer,Atmospheric,Top-Down Shooter,Blood,2D,Shooter,Level Editor,Arcade,1990's"
Getting Over It with Bennett Foddy,https://store.steampowered.com/app/240720/Getting_Over_It_with_Bennett_Foddy,"Psychological Horror,Difficult,Singleplayer,Physics,Horror,Philosophical,Funny,Platformer,Indie,Survival Horror,Casual,Dark Humor,Replay Value,Adventure,Action,Comedy,Story Rich,Strategy,Great Soundtrack,Third Person"
Vampire Survivors,https://store.steampowered.com/app/1794680/Vampire_Survivors,"Action Roguelike,Bullet Hell,Pixel Graphics,Roguelite,2D,Indie,Singleplayer,Vampire,Casual,Action,Arcade,RPG,Controller,Retro,Score Attack,Roguelike,Action RPG,Dark Fantasy,Early Access,1980s"
Castle Crashers®,https://store.steampowered.com/app/204360/Castle_Crashers,"2D,Online Co-Op,Funny,Hack and Slash,Beat 'em up,Co-op,Adventure,4 Player Local,Local Co-Op,Multiplayer,Local Multiplayer,Action,Singleplayer,Medieval,Cartoony,Cute,Comedy,RPG,Arcade,Casual"
Against the Storm,https://store.steampowered.com/app/1336490/Against_the_Storm,"Strategy,Simulation,Base Building,City Builder,Resource Management,Management,Building,Grand Strategy,RTS,Colony Sim,4X,Sandbox,Survival,Singleplayer,Open World,Replay Value,Historical,Economy,Moddable,Early Access"
